Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Assmann;1040001;U45;1930;1940;1990;1990;2;6;1024;2;0;5;1;L374;1930;1990;1990;x
Bachmann;1040002;U45;1930;1941;1942;1990;1;6;8192;3;0;5;1;L375;1930;1990;1990;x
Bey;1040003;U45;1940;1990;1990;1990;3;6;8192;2;0;5;1;L376;1940;1990;1990;x
von Bonin;1040004;U45;1930;1990;1990;1990;3;5;0;1;0;5;1;L378;1930;1990;1990;x
Bonte;1040005;U45;1930;1990;1990;1990;3;5;8192;1;0;5;1;L379;1930;1990;1990;x
Breuning;1040006;U45;1944;1990;1990;1990;3;6;1024;1;0;5;1;L381;1944;1990;1990;x
Burchardi;1040007;U45;1941;1943;1944;1990;3;7;4096;3;0;5;1;L382;1941;1990;1990;x
Coupette;1040008;U45;1930;1990;1990;1990;3;6;8704;1;0;5;1;L386;1930;1990;1990;x
Densch;1040009;U45;1930;1938;1940;1990;1;8;4096;3;0;5;1;L387;1930;1990;1990;x
Feldt;1040010;U45;1942;1990;1990;1990;3;5;0;1;0;5;1;L390;1942;1990;1990;x
Freiwald;1040011;U45;1944;1990;1990;1990;3;5;1024;1;0;5;1;L391;1944;1990;1990;x
Förste;1040012;U45;1939;1941;1943;1990;2;7;4096;3;0;5;1;L392;1939;1990;1990;x
Guse;1040013;U45;1930;1937;1940;1990;1;8;0;2;0;5;1;L393;1930;1990;1990;x
Götting;1040014;U45;1930;1937;1990;1990;2;5;0;2;0;5;1;L394;1930;1990;1990;x
Heye;1040015;U45;1942;1944;1990;1990;3;6;0;2;0;5;1;L395;1942;1990;1990;x
Hoffmann;1040016;U45;1942;1943;1990;1990;2;5;0;2;0;5;1;L396;1942;1990;1990;x
Kienast;1040017;U45;1942;1990;1990;1990;3;5;0;1;0;5;1;L397;1942;1990;1990;x
Kieseritzky;1040018;U45;1941;1942;1990;1990;2;7;4096;3;0;5;1;L398;1941;1990;1990;x
Kleikamp;1040019;U45;1942;1943;1990;1990;2;6;0;2;0;5;1;L399;1942;1990;1990;x
Krancke;1040020;U45;1941;1942;1943;1990;3;7;4096;3;0;5;1;L400;1941;1990;1990;x
Kummetz;1040021;U45;1940;1942;1943;1990;2;6;0;3;0;5;1;L401;1940;1990;1990;x
Lange;1040022;U45;1941;1943;1990;1990;2;5;0;2;0;5;1;L402;1941;1990;1990;x
Lietzmann;1040023;U45;1941;1943;1990;1990;2;5;0;2;0;5;1;L404;1941;1990;1990;x
Löwisch;1040024;U45;1941;1944;1990;1990;2;5;0;2;0;5;1;L405;1941;1990;1990;x
Meisel;1040025;U45;1942;1943;1944;1990;2;7;8192;3;0;5;1;L408;1942;1990;1990;x
Rogge;1040026;U45;1943;1945;1990;1990;3;6;1536;2;0;5;1;L410;1943;1990;1990;x
Rösing;1040027;U45;1942;1990;1990;1990;3;6;1024;1;0;5;1;L412;1942;1990;1990;x
Schirlitz;1040028;U45;1942;1943;1990;1990;2;6;0;2;0;5;1;L414;1942;1990;1990;x
Schubert;1040029;U45;1943;1990;1990;1990;3;5;0;1;0;5;1;L415;1943;1990;1990;x
Schuster;1040030;U45;1930;1938;1940;1990;2;6;0;3;0;5;1;L416;1930;1990;1990;x
Sobe;1040031;U45;1938;1990;1990;1990;3;7;1024;1;0;5;1;L417;1938;1990;1990;x
Stange;1040032;U45;1943;1945;1990;1990;2;5;0;2;0;5;1;L418;1943;1990;1990;x
von Arnauld de la Periere;1040033;U45;1940;1940;1990;1990;2;5;0;2;0;5;1;L420;1940;1990;1990;x
von Friedeburg;1040034;U45;1942;1943;1944;1945;2;8;1024;4;0;5;1;L421;1942;1990;1990;x
von Puttkamer;1040035;U45;1943;1990;1990;1990;3;4;0;1;0;5;1;L422;1943;1990;1990;x
von Stosch;1040036;U45;1939;1941;1990;1990;2;8;1024;2;0;5;1;L423;1939;1990;1990;x
Weyher;1040037;U45;1945;1990;1990;1990;3;6;0;1;0;5;1;L424;1945;1990;1990;x
Witzell;1040038;U45;1930;1930;1937;1941;1;6;0;3;0;5;1;L425;1930;1990;1990;x
Bieneck;1040039;U45;1938;1940;1941;1990;1;6;0;3;0;5;2;L426;1940;1990;1990;x
Bormann;1040040;U45;1944;1990;1990;1990;3;5;0;1;0;5;2;L429;1944;1990;1990;x
Bruch;1040041;U45;1939;1940;1990;1990;2;6;131072;2;0;5;2;L430;1939;1990;1990;x
Carlsen;1040042;U45;1939;1940;1990;1990;3;5;0;2;0;5;2;L432;1939;1990;1990;x
Dinort;1040043;U45;1945;1990;1990;1990;3;6;16384;1;0;5;2;L435;1945;1990;1990;x
Geisler;1040044;U45;1937;1939;1940;1990;2;6;131072;3;0;5;2;L438;1937;1990;1990;x
Grauert;1040045;U45;1930;1938;1940;1990;1;7;16384;3;0;5;2;L439;1930;1990;1990;x
Harlinghausen;1040046;U45;1942;1944;1990;1990;2;6;0;2;0;5;2;L441;1942;1990;1990;x
Hartmann;1040047;U45;1945;1990;1990;1990;3;6;131072;1;0;5;2;L442;1945;1990;1990;x
Heilmann;1040048;U45;1944;1990;1990;1990;3;6;0;1;0;5;2;L443;1944;1990;1990;x
Hoffmann von Waldau;1040049;U45;1940;1942;1990;1990;2;6;16384;2;0;5;2;L444;1940;1990;1990;x
Huth;1040050;U45;1943;1944;1990;1990;2;6;4096;2;0;5;2;L446;1943;1990;1990;x
Kastner-Kirdorf;1040051;U45;1938;1940;1941;1990;2;6;0;3;0;5;2;L449;1938;1990;1990;x
Krause;1040052;U45;1944;1990;1990;1990;3;5;131072;1;0;5;2;L453;1944;1990;1990;x
Mayer  E.;1040053;U45;1942;1990;1990;1990;3;6;0;1;0;5;2;L455;1942;1990;1990;x
Morzik;1040054;U45;1943;1990;1990;1990;3;5;0;1;0;5;2;L457;1943;1990;1990;x
Musshoff;1040055;U45;1939;1940;1990;1990;2;5;0;2;0;5;2;L459;1939;1990;1990;x
Putzier;1040056;U45;1939;1941;1942;1990;2;6;0;3;0;5;2;L463;1939;1990;1990;x
Reuss;1040057;U45;1944;1990;1990;1990;3;5;4096;1;0;5;2;L837;1944;1990;1990;x
Rüdel;1040058;U45;1930;1937;1941;1990;2;6;0;3;0;5;2;L465;1930;1990;1990;x
Schmaltz;1040059;U45;1940;1942;1990;1990;2;5;0;2;0;5;2;L466;1940;1990;1990;x
Schultz;1040060;U45;1939;1940;1990;1990;3;5;0;2;0;5;2;L468;1939;1990;1990;x
Simon;1040061;U45;1943;1990;1990;1990;3;6;0;1;0;5;2;L469;1943;1990;1990;x
Süssmann;1040062;U45;1939;1940;1990;1990;3;5;0;2;0;5;2;L472;1939;1990;1990;x
Uhl;1040063;U45;1945;1990;1990;1990;3;5;16384;1;0;5;2;L474;1945;1990;1990;x
von Hippel;1040064;U45;1943;1944;1990;1990;3;5;0;2;0;5;2;L476;1943;1990;1990;x
von Pohl;1040065;U45;1939;1940;1942;1990;1;9;0;3;0;5;2;L477;1939;1990;1990;x
von Rantzau;1040066;U45;1942;1943;1990;1990;2;5;0;2;0;5;2;L478;1942;1990;1990;x
Waber;1040067;U45;1930;1940;1942;1990;2;6;0;3;0;5;2;L480;1930;1990;1990;x
Weise;1040068;U45;1930;1938;1940;1990;1;7;16384;3;0;5;2;L481;1930;1990;1990;x
Wolff;1040069;U45;1937;1939;1941;1990;1;6;0;3;0;5;2;L485;1937;1990;1990;x
Alpers;1040070;U45;1939;1943;1990;1990;3;6;256;3;0;5;0;L487;1939;1990;1990;x
Augsberger;1040071;U45;1943;1990;1990;1990;3;5;4;1;0;5;0;L488;1943;1990;1990;x
Becker  C.;1040072;U45;1942;1990;1990;1990;3;6;2;1;0;5;0;L489;1942;1990;1990;x
Becker  H.;1040073;U45;1943;1990;1990;1990;3;5;0;1;0;5;0;L490;1943;1990;1990;x
Brasack;1040074;U45;1944;1990;1990;1990;3;6;128;1;0;5;0;L492;1944;1990;1990;x
Brenner;1040075;U45;1939;1944;1990;1990;3;6;256;2;0;5;0;L493;1939;1990;1990;x
Debes;1040076;U45;1942;1944;1990;1990;3;6;1;2;0;5;0;L494;1942;1990;1990;x
Eicke;1040077;U45;1930;1939;1942;1990;2;7;4;4;0;5;0;L497;1930;1990;1990;x
Fitzhum;1040078;U45;1943;1990;1990;1990;3;5;1;1;0;5;0;L499;1943;1990;1990;x
