Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Alano;845001;U06;1938;1990;1990;1990;3;3;1;0;0;5;0;L430000;1938;1990;1990;x
Arellano;845002;U06;1940;1945;1990;1990;2;3;4;1;0;4;0;L430001;1940;1990;1990;x
Capinpin;845003;U06;1930;1930;1930;1990;1;4;32;1;0;5;0;L430002;1930;1990;1990;x
Castañeda;845004;U06;1944;1990;1990;1990;3;3;32;0;0;4;0;L430003;1944;1990;1990;x
de Jesús;845005;U06;1930;1930;1938;1990;1;5;20;2;0;4;0;L430004;1930;1990;1990;x
Delos Reyes;845006;U06;1942;1944;1990;1990;2;3;128;1;0;3;0;L430005;1942;1990;1990;x
Dizon;845007;U06;1945;1990;1990;1990;3;3;0;0;0;4;0;L430006;1945;1990;1990;x
Duque;845008;U06;1940;1990;1990;1990;3;3;2;0;0;5;0;L430007;1940;1990;1990;x
Ebuen;845009;U06;1944;1946;1990;1990;2;3;16;1;0;5;0;L430008;1944;1990;1990;x
Evangelista;845010;U06;1930;1990;1990;1990;3;3;128;0;0;5;0;L430009;1930;1990;1990;x
Francisco;845011;U06;1930;1930;1990;1990;2;3;0;0;0;5;0;L430010;1930;1990;1990;x
Jalandoni;845012;U06;1945;1990;1990;1990;3;4;4;0;0;5;0;L430011;1945;1990;1990;x
Jurado;845013;U06;1946;1990;1990;1990;3;3;0;0;0;5;0;L430012;1946;1990;1990;x
Lim;845014;U06;1930;1943;1990;1990;2;3;1;1;0;5;0;L430013;1930;1990;1990;x
Molina;845015;U06;1943;1990;1990;1990;3;3;0;0;0;5;0;L430014;1943;1990;1990;x
Montemayor;845016;U06;1930;1990;1990;1990;3;3;0;0;0;5;0;L430015;1930;1990;1990;x
Picar;845017;U06;1943;1990;1990;1990;3;3;0;0;0;5;0;L430016;1943;1990;1990;x
Quezon;845018;U06;1930;1930;1930;1990;1;3;0;0;0;5;0;L430017;1930;1990;1990;x
Santos;845019;U06;1941;1944;1990;1990;2;3;0;0;0;5;0;L430018;1941;1990;1990;x
Segundo;845020;U06;1938;1990;1990;1990;3;3;256;0;0;5;0;L430019;1938;1990;1990;x
Tan;845021;U06;1943;1945;1946;1990;1;4;2;2;0;5;0;L430020;1943;1990;1990;x
Valdez;845022;U06;1930;1990;1990;1990;3;3;2;0;0;3;0;L430021;1930;1990;1990;x
Vargas;845023;U06;1942;1945;1990;1990;2;3;256;1;0;5;0;L430022;1942;1990;1990;x
Victoria;845024;U06;1943;1990;1990;1990;3;3;4;0;0;4;0;L430023;1943;1990;1990;x
Alcaraz;845025;U06;1930;1990;1990;1990;3;4;0;0;0;5;1;L430024;1930;1990;1990;x
Andrada;845026;U06;1939;1990;1990;1990;3;3;0;0;0;5;1;L430025;1939;1990;1990;x
Apolinario;845027;U06;1930;1990;1990;1990;3;3;0;0;0;5;1;L430026;1930;1990;1990;x
Garcia;845028;U06;1943;1947;1990;1990;3;4;0;1;0;5;1;L430027;1943;1990;1990;x
Jurado;845029;U06;1930;1990;1990;1990;3;3;0;0;0;5;1;L430028;1930;1990;1990;x
Mata;845030;U06;1944;1990;1990;1990;3;3;0;0;0;4;1;L430029;1944;1990;1990;x
Nuval;845031;U06;1940;1945;1990;1990;2;4;0;1;0;4;1;L430030;1940;1990;1990;x
Orobia;845032;U06;1930;1939;1990;1990;2;3;1024;0;0;2;1;L430031;1930;1990;1990;x
Papa;845033;U06;1942;1945;1990;1990;2;4;0;1;0;4;1;L430032;1942;1990;1990;x
Basa;845034;U06;1930;1990;1990;1990;3;3;0;0;0;5;2;L430034;1930;1990;1990;x
Cruz;845035;U06;1940;1944;1990;1990;2;3;4096;1;0;5;2;L430035;1940;1990;1990;x
Garcia;845036;U06;1945;1990;1990;1990;3;3;8192;0;0;5;2;L430036;1945;1990;1990;x
Gil;845037;U06;1930;1990;1990;1990;3;3;0;0;0;3;2;L430037;1930;1990;1990;x
Mata;845038;U06;1944;1990;1990;1990;3;3;0;0;0;4;2;L430038;1944;1990;1990;x
Pestana;845039;U06;1930;1990;1990;1990;3;3;0;0;0;5;2;L430039;1930;1990;1990;x
Rancudi;845040;U06;1938;1942;1990;1990;2;4;0;1;0;4;2;L430040;1938;1990;1990;x
Villamor;845041;U06;1930;1990;1990;1990;3;3;131072;0;0;5;2;L430042;1930;1990;1990;x
