Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Assmann;1055001;U61;1930;1940;1990;1990;2;6;1024;2;0;5;1;L374;1930;1990;1990;x
Bachmann;1055002;U61;1930;1941;1942;1990;1;6;8192;3;0;5;1;L375;1930;1990;1990;x
Bey;1055003;U61;1940;1990;1990;1990;3;6;8192;2;0;5;1;L376;1940;1990;1990;x
von Bonin;1055004;U61;1930;1990;1990;1990;3;5;0;1;0;5;1;L378;1930;1990;1990;x
Bonte;1055005;U61;1930;1990;1990;1990;3;5;8192;1;0;5;1;L379;1930;1990;1990;x
Breuning;1055006;U61;1944;1990;1990;1990;3;6;1024;1;0;5;1;L381;1944;1990;1990;x
Burchardi;1055007;U61;1941;1943;1944;1990;3;7;4096;3;0;5;1;L382;1941;1990;1990;x
Coupette;1055008;U61;1930;1990;1990;1990;3;6;8704;1;0;5;1;L386;1930;1990;1990;x
Densch;1055009;U61;1930;1938;1940;1990;1;8;4096;3;0;5;1;L387;1930;1990;1990;x
Feldt;1055010;U61;1942;1990;1990;1990;3;5;0;1;0;5;1;L390;1942;1990;1990;x
Freiwald;1055011;U61;1944;1990;1990;1990;3;5;1024;1;0;5;1;L391;1944;1990;1990;x
Förste;1055012;U61;1939;1941;1943;1990;2;7;4096;3;0;5;1;L392;1939;1990;1990;x
Guse;1055013;U61;1930;1937;1940;1990;1;8;0;2;0;5;1;L393;1930;1990;1990;x
Götting;1055014;U61;1930;1937;1990;1990;2;5;0;2;0;5;1;L394;1930;1990;1990;x
Heye;1055015;U61;1942;1944;1990;1990;3;6;0;2;0;5;1;L395;1942;1990;1990;x
Hoffmann;1055016;U61;1942;1943;1990;1990;2;5;0;2;0;5;1;L396;1942;1990;1990;x
Kienast;1055017;U61;1942;1990;1990;1990;3;5;0;1;0;5;1;L397;1942;1990;1990;x
Kieseritzky;1055018;U61;1941;1942;1990;1990;2;7;4096;3;0;5;1;L398;1941;1990;1990;x
Kleikamp;1055019;U61;1942;1943;1990;1990;2;6;0;2;0;5;1;L399;1942;1990;1990;x
Krancke;1055020;U61;1941;1942;1943;1990;3;7;4096;3;0;5;1;L400;1941;1990;1990;x
Kummetz;1055021;U61;1940;1942;1943;1990;2;6;0;3;0;5;1;L401;1940;1990;1990;x
Lange;1055022;U61;1941;1943;1990;1990;2;5;0;2;0;5;1;L402;1941;1990;1990;x
Lietzmann;1055023;U61;1941;1943;1990;1990;2;5;0;2;0;5;1;L404;1941;1990;1990;x
Löwisch;1055024;U61;1941;1944;1990;1990;2;5;0;2;0;5;1;L405;1941;1990;1990;x
Meisel;1055025;U61;1942;1943;1944;1990;2;7;8192;3;0;5;1;L408;1942;1990;1990;x
Rogge;1055026;U61;1943;1945;1990;1990;3;6;1536;2;0;5;1;L410;1943;1990;1990;x
Rösing;1055027;U61;1942;1990;1990;1990;3;6;1024;1;0;5;1;L412;1942;1990;1990;x
Schirlitz;1055028;U61;1942;1943;1990;1990;2;6;0;2;0;5;1;L414;1942;1990;1990;x
Schubert;1055029;U61;1943;1990;1990;1990;3;5;0;1;0;5;1;L415;1943;1990;1990;x
Schuster;1055030;U61;1930;1938;1940;1990;2;6;0;3;0;5;1;L416;1930;1990;1990;x
Sobe;1055031;U61;1938;1990;1990;1990;3;7;1024;1;0;5;1;L417;1938;1990;1990;x
Stange;1055032;U61;1943;1945;1990;1990;2;5;0;2;0;5;1;L418;1943;1990;1990;x
von Arnauld de la Periere;1055033;U61;1940;1940;1990;1990;2;5;0;2;0;5;1;L420;1940;1990;1990;x
von Friedeburg;1055034;U61;1942;1943;1944;1945;2;8;1024;4;0;5;1;L421;1942;1990;1990;x
von Puttkamer;1055035;U61;1943;1990;1990;1990;3;4;0;1;0;5;1;L422;1943;1990;1990;x
von Stosch;1055036;U61;1939;1941;1990;1990;2;8;1024;2;0;5;1;L423;1939;1990;1990;x
Weyher;1055037;U61;1945;1990;1990;1990;3;6;0;1;0;5;1;L424;1945;1990;1990;x
Witzell;1055038;U61;1930;1930;1937;1941;1;6;0;3;0;5;1;L425;1930;1990;1990;x
Bieneck;1055039;U61;1938;1940;1941;1990;1;6;0;3;0;5;2;L426;1940;1990;1990;x
Bormann;1055040;U61;1944;1990;1990;1990;3;5;0;1;0;5;2;L429;1944;1990;1990;x
Bruch;1055041;U61;1939;1940;1990;1990;2;6;131072;2;0;5;2;L430;1939;1990;1990;x
Carlsen;1055042;U61;1939;1940;1990;1990;3;5;0;2;0;5;2;L432;1939;1990;1990;x
Dinort;1055043;U61;1945;1990;1990;1990;3;6;16384;1;0;5;2;L435;1945;1990;1990;x
Geisler;1055044;U61;1937;1939;1940;1990;2;6;131072;3;0;5;2;L438;1937;1990;1990;x
Grauert;1055045;U61;1930;1938;1940;1990;1;7;16384;3;0;5;2;L439;1930;1990;1990;x
Harlinghausen;1055046;U61;1942;1944;1990;1990;2;6;0;2;0;5;2;L441;1942;1990;1990;x
Hartmann;1055047;U61;1945;1990;1990;1990;3;6;131072;1;0;5;2;L442;1945;1990;1990;x
Heilmann;1055048;U61;1944;1990;1990;1990;3;6;0;1;0;5;2;L443;1944;1990;1990;x
Hoffmann von Waldau;1055049;U61;1940;1942;1990;1990;2;6;16384;2;0;5;2;L444;1940;1990;1990;x
Huth;1055050;U61;1943;1944;1990;1990;2;6;4096;2;0;5;2;L446;1943;1990;1990;x
Kastner-Kirdorf;1055051;U61;1938;1940;1941;1990;2;6;0;3;0;5;2;L449;1938;1990;1990;x
Krause;1055052;U61;1944;1990;1990;1990;3;5;131072;1;0;5;2;L453;1944;1990;1990;x
Mayer  E.;1055053;U61;1942;1990;1990;1990;3;6;0;1;0;5;2;L455;1942;1990;1990;x
Morzik;1055054;U61;1943;1990;1990;1990;3;5;0;1;0;5;2;L457;1943;1990;1990;x
Musshoff;1055055;U61;1939;1940;1990;1990;2;5;0;2;0;5;2;L459;1939;1990;1990;x
Putzier;1055056;U61;1939;1941;1942;1990;2;6;0;3;0;5;2;L463;1939;1990;1990;x
Reuss;1055057;U61;1944;1990;1990;1990;3;5;4096;1;0;5;2;L837;1944;1990;1990;x
Rüdel;1055058;U61;1930;1937;1941;1990;2;6;0;3;0;5;2;L465;1930;1990;1990;x
Schmaltz;1055059;U61;1940;1942;1990;1990;2;5;0;2;0;5;2;L466;1940;1990;1990;x
Schultz;1055060;U61;1939;1940;1990;1990;3;5;0;2;0;5;2;L468;1939;1990;1990;x
Simon;1055061;U61;1943;1990;1990;1990;3;6;0;1;0;5;2;L469;1943;1990;1990;x
Süssmann;1055062;U61;1939;1940;1990;1990;3;5;0;2;0;5;2;L472;1939;1990;1990;x
