Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Abzalgul;1065000;U63;1930;1930;1990;1990;2;4;521;1;0;5;0;L520000;1930;1960;1999;x
Aneshan;1065001;U63;1930;1942;1990;1990;2;3;2;1;0;5;0;M520028;1930;1960;1999;x
Bigeldinov;1065002;U63;1930;1930;1930;1990;1;4;16;2;0;5;0;M520008;1930;1960;1999;x
Bohnstedt;1065003;U63;1930;1990;1990;1990;3;3;514;1;0;5;0;L520003;1930;1960;1999;x
Bukaiklianov;1065004;U63;1930;1930;1930;1990;1;3;1;1;0;5;0;M520012;1930;1960;1999;x
Dutov;1065005;U63;1930;1930;1990;1990;2;4;16;1;0;5;0;M520014;1930;1960;1999;x
Gemp;1065006;U63;1930;1990;1990;1990;3;4;576;1;0;5;0;L520006;1930;1960;1999;x
Mametova;1065007;U63;1930;1990;1990;1990;3;6;9;0;0;5;0;L520007;1930;1960;1999;x
Sakhno;1065008;U63;1930;1930;1990;1990;2;3;8;1;0;5;0;L520008;1930;1960;1999;x
Salminov;1065009;U63;1930;1930;1941;1990;1;4;0;2;0;5;0;L520009;1930;1960;1999;x
Samarskiy;1065010;U63;1930;1943;1990;1990;3;3;256;1;0;5;0;M520034;1930;1960;1999;x
Sarkisyan;1065011;U63;1930;1990;1990;1990;3;5;256;0;0;5;0;M520035;1930;1960;1999;x
Semenchenko;1065012;U63;1930;1930;1990;1990;2;3;128;1;0;5;0;L520012;1930;1960;1999;x
Sidorovich;1065013;U63;1930;1990;1990;1990;3;2;0;0;0;5;0;L520013;1930;1960;1999;x
Sinenko;1065014;U63;1930;1930;1990;1990;2;2;0;1;0;5;0;L520014;1930;1960;1999;x
Skvortsov;1065015;U63;1930;1990;1990;1990;3;3;64;0;0;5;0;L520015;1930;1960;1999;x
Sokolov;1065016;U63;1930;1930;1990;1990;2;2;0;1;0;5;0;L520016;1930;1960;1999;x
Solomatin;1065017;U63;1930;1990;1990;1990;3;3;128;0;0;5;0;L520017;1930;1960;1999;x
Solyankin;1065018;U63;1930;1990;1990;1990;3;2;0;0;0;5;0;L520018;1930;1960;1999;x
Starkov;1065019;U63;1930;1940;1990;1990;2;4;128;1;0;5;0;M520031;1930;1960;1999;x
Starokoshko;1065020;U63;1930;1990;1990;1990;3;2;8;0;0;5;0;L520020;1930;1960;1999;x
Starostin;1065021;U63;1930;1930;1990;1990;2;4;2;1;0;5;0;M520032;1930;1960;1999;x
Studnev;1065022;U63;1930;1990;1990;1990;3;2;0;0;0;5;0;L520022;1930;1960;1999;x
Suchkov;1065023;U63;1930;1990;1990;1990;3;3;256;0;0;5;0;M520029;1930;1960;1999;x
Susaikov;1065024;U63;1930;1930;1990;1990;2;2;1;1;0;5;0;M520007;1930;1960;1999;x
Talkaher;1065025;U63;1930;1930;1990;1990;2;3;513;1;0;5;0;L520025;1930;1960;1999;x
Gulimbayzyl;1065026;U63;1930;1930;1930;1990;1;2;1536;1;0;5;1;M520036;1930;1960;1999;x
Samarskiy;1065027;U63;1930;1990;1990;1990;3;3;0;0;0;5;1;M520034;1930;1960;1999;x
Sarkisyan;1065028;U63;1930;1990;1990;1990;3;2;0;0;0;5;1;M520035;1930;1960;1999;x
Sergeev;1065029;U63;1930;1930;1930;1990;1;3;4096;1;0;5;1;M520009;1930;1960;1999;x
Arsen;1065030;U63;1930;1990;1990;1990;3;3;0;0;0;5;2;M520010;1930;1960;1999;x
Becker;1065031;U63;1930;1939;1990;1990;2;3;131072;1;0;5;2;L520034;1930;1960;1999;x
Gulimbayzyl;1065032;U63;1930;1930;1930;1990;1;1;131584;0;0;5;2;M520036;1930;1960;1999;x
Sarkisyan;1065033;U63;1930;1990;1990;1990;3;2;0;0;0;5;2;M520035;1930;1960;1999;x
Skvortsov;1065034;U63;1930;1990;1990;1990;3;3;4096;0;0;5;2;M520038;1930;1960;1999;x
Wilk;1065035;U63;1930;1940;1990;1990;3;3;0;1;0;5;2;L520039;1930;1960;1999;x
