Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Assmann;1050001;U47;1930;1940;1990;1990;2;6;1024;2;0;5;1;L374;1930;1990;1990;x
Bachmann;1050002;U47;1930;1941;1942;1990;1;6;8192;3;0;5;1;L375;1930;1990;1990;x
Bey;1050003;U47;1940;1990;1990;1990;3;6;8192;2;0;5;1;L376;1940;1990;1990;x
von Bonin;1050004;U47;1930;1990;1990;1990;3;5;0;1;0;5;1;L378;1930;1990;1990;x
Bonte;1050005;U47;1930;1990;1990;1990;3;5;8192;1;0;5;1;L379;1930;1990;1990;x
Breuning;1050006;U47;1944;1990;1990;1990;3;6;1024;1;0;5;1;L381;1944;1990;1990;x
Burchardi;1050007;U47;1941;1943;1944;1990;3;7;4096;3;0;5;1;L382;1941;1990;1990;x
Coupette;1050008;U47;1930;1990;1990;1990;3;6;8704;1;0;5;1;L386;1930;1990;1990;x
Densch;1050009;U47;1930;1938;1940;1990;1;8;4096;3;0;5;1;L387;1930;1990;1990;x
Feldt;1050010;U47;1942;1990;1990;1990;3;5;0;1;0;5;1;L390;1942;1990;1990;x
Freiwald;1050011;U47;1944;1990;1990;1990;3;5;1024;1;0;5;1;L391;1944;1990;1990;x
Förste;1050012;U47;1939;1941;1943;1990;2;7;4096;3;0;5;1;L392;1939;1990;1990;x
Guse;1050013;U47;1930;1937;1940;1990;1;8;0;2;0;5;1;L393;1930;1990;1990;x
Götting;1050014;U47;1930;1937;1990;1990;2;5;0;2;0;5;1;L394;1930;1990;1990;x
Heye;1050015;U47;1942;1944;1990;1990;3;6;0;2;0;5;1;L395;1942;1990;1990;x
Hoffmann;1050016;U47;1942;1943;1990;1990;2;5;0;2;0;5;1;L396;1942;1990;1990;x
Kienast;1050017;U47;1942;1990;1990;1990;3;5;0;1;0;5;1;L397;1942;1990;1990;x
Kieseritzky;1050018;U47;1941;1942;1990;1990;2;7;4096;3;0;5;1;L398;1941;1990;1990;x
Kleikamp;1050019;U47;1942;1943;1990;1990;2;6;0;2;0;5;1;L399;1942;1990;1990;x
Krancke;1050020;U47;1941;1942;1943;1990;3;7;4096;3;0;5;1;L400;1941;1990;1990;x
Kummetz;1050021;U47;1940;1942;1943;1990;2;6;0;3;0;5;1;L401;1940;1990;1990;x
Lange;1050022;U47;1941;1943;1990;1990;2;5;0;2;0;5;1;L402;1941;1990;1990;x
Lietzmann;1050023;U47;1941;1943;1990;1990;2;5;0;2;0;5;1;L404;1941;1990;1990;x
Löwisch;1050024;U47;1941;1944;1990;1990;2;5;0;2;0;5;1;L405;1941;1990;1990;x
Meisel;1050025;U47;1942;1943;1944;1990;2;7;8192;3;0;5;1;L408;1942;1990;1990;x
Rogge;1050026;U47;1943;1945;1990;1990;3;6;1536;2;0;5;1;L410;1943;1990;1990;x
Rösing;1050027;U47;1942;1990;1990;1990;3;6;1024;1;0;5;1;L412;1942;1990;1990;x
Schirlitz;1050028;U47;1942;1943;1990;1990;2;6;0;2;0;5;1;L414;1942;1990;1990;x
Schubert;1050029;U47;1943;1990;1990;1990;3;5;0;1;0;5;1;L415;1943;1990;1990;x
Schuster;1050030;U47;1930;1938;1940;1990;2;6;0;3;0;5;1;L416;1930;1990;1990;x
Sobe;1050031;U47;1938;1990;1990;1990;3;7;1024;1;0;5;1;L417;1938;1990;1990;x
Stange;1050032;U47;1943;1945;1990;1990;2;5;0;2;0;5;1;L418;1943;1990;1990;x
von Arnauld de la Periere;1050033;U47;1940;1940;1990;1990;2;5;0;2;0;5;1;L420;1940;1990;1990;x
von Friedeburg;1050034;U47;1942;1943;1944;1945;2;8;1024;4;0;5;1;L421;1942;1990;1990;x
von Puttkamer;1050035;U47;1943;1990;1990;1990;3;4;0;1;0;5;1;L422;1943;1990;1990;x
von Stosch;1050036;U47;1939;1941;1990;1990;2;8;1024;2;0;5;1;L423;1939;1990;1990;x
Weyher;1050037;U47;1945;1990;1990;1990;3;6;0;1;0;5;1;L424;1945;1990;1990;x
Witzell;1050038;U47;1930;1930;1937;1941;1;6;0;3;0;5;1;L425;1930;1990;1990;x
Bieneck;1050039;U47;1938;1940;1941;1990;1;6;0;3;0;5;2;L426;1940;1990;1990;x
Bormann;1050040;U47;1944;1990;1990;1990;3;5;0;1;0;5;2;L429;1944;1990;1990;x
Bruch;1050041;U47;1939;1940;1990;1990;2;6;131072;2;0;5;2;L430;1939;1990;1990;x
Carlsen;1050042;U47;1939;1940;1990;1990;3;5;0;2;0;5;2;L432;1939;1990;1990;x
Dinort;1050043;U47;1945;1990;1990;1990;3;6;16384;1;0;5;2;L435;1945;1990;1990;x
Geisler;1050044;U47;1937;1939;1940;1990;2;6;131072;3;0;5;2;L438;1937;1990;1990;x
Grauert;1050045;U47;1930;1938;1940;1990;1;7;16384;3;0;5;2;L439;1930;1990;1990;x
Harlinghausen;1050046;U47;1942;1944;1990;1990;2;6;0;2;0;5;2;L441;1942;1990;1990;x
Hartmann;1050047;U47;1945;1990;1990;1990;3;6;131072;1;0;5;2;L442;1945;1990;1990;x
Heilmann;1050048;U47;1944;1990;1990;1990;3;6;0;1;0;5;2;L443;1944;1990;1990;x
Hoffmann von Waldau;1050049;U47;1940;1942;1990;1990;2;6;16384;2;0;5;2;L444;1940;1990;1990;x
Huth;1050050;U47;1943;1944;1990;1990;2;6;4096;2;0;5;2;L446;1943;1990;1990;x
Kastner-Kirdorf;1050051;U47;1938;1940;1941;1990;2;6;0;3;0;5;2;L449;1938;1990;1990;x
Krause;1050052;U47;1944;1990;1990;1990;3;5;131072;1;0;5;2;L453;1944;1990;1990;x
Mayer  E.;1050053;U47;1942;1990;1990;1990;3;6;0;1;0;5;2;L455;1942;1990;1990;x
Morzik;1050054;U47;1943;1990;1990;1990;3;5;0;1;0;5;2;L457;1943;1990;1990;x
Musshoff;1050055;U47;1939;1940;1990;1990;2;5;0;2;0;5;2;L459;1939;1990;1990;x
Putzier;1050056;U47;1939;1941;1942;1990;2;6;0;3;0;5;2;L463;1939;1990;1990;x
Reuss;1050057;U47;1944;1990;1990;1990;3;5;4096;1;0;5;2;L837;1944;1990;1990;x
Rüdel;1050058;U47;1930;1937;1941;1990;2;6;0;3;0;5;2;L465;1930;1990;1990;x
Schmaltz;1050059;U47;1940;1942;1990;1990;2;5;0;2;0;5;2;L466;1940;1990;1990;x
Schultz;1050060;U47;1939;1940;1990;1990;3;5;0;2;0;5;2;L468;1939;1990;1990;x
Simon;1050061;U47;1943;1990;1990;1990;3;6;0;1;0;5;2;L469;1943;1990;1990;x
Süssmann;1050062;U47;1939;1940;1990;1990;3;5;0;2;0;5;2;L472;1939;1990;1990;x
Uhl;1050063;U47;1945;1990;1990;1990;3;5;16384;1;0;5;2;L474;1945;1990;1990;x
von Hippel;1050064;U47;1943;1944;1990;1990;3;5;0;2;0;5;2;L476;1943;1990;1990;x
von Pohl;1050065;U47;1939;1940;1942;1990;1;9;0;3;0;5;2;L477;1939;1990;1990;x
von Rantzau;1050066;U47;1942;1943;1990;1990;2;5;0;2;0;5;2;L478;1942;1990;1990;x
Waber;1050067;U47;1930;1940;1942;1990;2;6;0;3;0;5;2;L480;1930;1990;1990;x
Weise;1050068;U47;1930;1938;1940;1990;1;7;16384;3;0;5;2;L481;1930;1990;1990;x
Wolff;1050069;U47;1937;1939;1941;1990;1;6;0;3;0;5;2;L485;1937;1990;1990;x
Alpers;1050070;U47;1939;1943;1990;1990;3;6;256;3;0;5;0;L487;1939;1990;1990;x
Augsberger;1050071;U47;1943;1990;1990;1990;3;5;4;1;0;5;0;L488;1943;1990;1990;x
