Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Assmann;1030001;U43;1930;1940;1990;1990;2;6;1024;2;0;5;1;L374;1930;1990;1990;x
Bachmann;1030002;U43;1930;1941;1942;1990;1;6;8192;3;0;5;1;L375;1930;1990;1990;x
Bey;1030003;U43;1940;1990;1990;1990;3;6;8192;2;0;5;1;L376;1940;1990;1990;x
von Bonin;1030004;U43;1930;1990;1990;1990;3;5;0;1;0;5;1;L378;1930;1990;1990;x
Bonte;1030005;U43;1930;1990;1990;1990;3;5;8192;1;0;5;1;L379;1930;1990;1990;x
Breuning;1030006;U43;1944;1990;1990;1990;3;6;1024;1;0;5;1;L381;1944;1990;1990;x
Burchardi;1030007;U43;1941;1943;1944;1990;3;7;4096;3;0;5;1;L382;1941;1990;1990;x
Coupette;1030008;U43;1930;1990;1990;1990;3;6;8704;1;0;5;1;L386;1930;1990;1990;x
Densch;1030009;U43;1930;1938;1940;1990;1;8;4096;3;0;5;1;L387;1930;1990;1990;x
Feldt;1030010;U43;1942;1990;1990;1990;3;5;0;1;0;5;1;L390;1942;1990;1990;x
Freiwald;1030011;U43;1944;1990;1990;1990;3;5;1024;1;0;5;1;L391;1944;1990;1990;x
Förste;1030012;U43;1939;1941;1943;1990;2;7;4096;3;0;5;1;L392;1939;1990;1990;x
Guse;1030013;U43;1930;1937;1940;1990;1;8;0;2;0;5;1;L393;1930;1990;1990;x
Götting;1030014;U43;1930;1937;1990;1990;2;5;0;2;0;5;1;L394;1930;1990;1990;x
Heye;1030015;U43;1942;1944;1990;1990;3;6;0;2;0;5;1;L395;1942;1990;1990;x
Hoffmann;1030016;U43;1942;1943;1990;1990;2;5;0;2;0;5;1;L396;1942;1990;1990;x
Kienast;1030017;U43;1942;1990;1990;1990;3;5;0;1;0;5;1;L397;1942;1990;1990;x
Kieseritzky;1030018;U43;1941;1942;1990;1990;2;7;4096;3;0;5;1;L398;1941;1990;1990;x
Kleikamp;1030019;U43;1942;1943;1990;1990;2;6;0;2;0;5;1;L399;1942;1990;1990;x
Krancke;1030020;U43;1941;1942;1943;1990;3;7;4096;3;0;5;1;L400;1941;1990;1990;x
Kummetz;1030021;U43;1940;1942;1943;1990;2;6;0;3;0;5;1;L401;1940;1990;1990;x
Lange;1030022;U43;1941;1943;1990;1990;2;5;0;2;0;5;1;L402;1941;1990;1990;x
Lietzmann;1030023;U43;1941;1943;1990;1990;2;5;0;2;0;5;1;L404;1941;1990;1990;x
